id,news_url,title,tweet_ids
E411,https://firstwefeast.com/eat/2015/09/florescent-blue-fat-pig-in-california,California Ranchers Discover Pig with Florescent Blue Fat,641708606421753856	642428657986723841	642469311546699776	642270610404470784	641708611635249152	641958842788659200	642132133318918145	642395464357179397	641909675122819072	641877622629076993	642473385117773824	642071670522404864	642129749364637700	641705114525306880	641708601745149952	642391336885194752	641550001785675776	641983877490151425	642441942685626372	641902699064090624	641945809458565120	642097738285322241	641952203188514817	642140235959287808	642365543509532672	642322100355661824	642465286596132864	642104753657413632	641994622890184706	641944007917105152	641978201108054016	642099302567796736	642095655146647552	642428657483448320	642400487203975168	642389967298273280	642202029184540672	641948885406097408
E486,https://www.space.com/30319-nasa-debunks-asteroid-impact-threat.html,"No Asteroid Is Threatening to Hit Earth Next Month, NASA Says",634149484751126528	634158237458264064	634149440647921665	634149472050610176	634149442849890304	634161794769154048	634148624536997888	634141305740726272	634149473661251588	634161752566013952	634152395367280640	634149438429093888	634159885089943552	634149445920141313	634149449472733185	634149457966166016	634149200469491712	634141307372343296	634147222267957248	634141400729260037	634149453968990208	634149469915738112	634140122280136704	634149482754519040	634149456082894848	634137983696900096	634137934598393856	634149484600012800	634154785835491328	634162940195696641	634149431516917762	634149452014469120	634138577354530816	634138397423075328	634162026248601600	634149489129975808	634146007421485060	634151875147771904	634138480159789056	634149299534696448	634162098348654592	634141304096591872	634149467575291904
E79,http://now8news.com/homeless-couple-found-living-in-walmart-attic/#sthash.br9CEyvT.SCcIeGi8.uxfs,Homeless Couple Found Living In Walmart Attic With Hot Plate Meth Lab And 42 inch LED TV,672218722501853186	671984102153715716	672384830122950656	672173982548803584	672498339334762498	672566384425963520	672217630409912320	672549819274129408	672096970916290560	672557703277842432	672493995742773248	672562905351643139	672135290933219328	672560848464961538	672332436412301313	672562779635650560	672542976409788418	672581960288497664	671807016562741249	672222987743944706	672573959133462528	671975894408392704	672557327543877632	672520792727506944	671920561652555776	672566811888513026	672482772867395584	672448072484433921	672218035101540352	672583700501131264	671868848455335936	672477361158262784	672477068286812160	672542765436133376	672560639387172864	672489342086983680	672498051949268992	671956463653384192	672218756232388608	671819913061773312	671868945075310593	672159253369503745	672533907712159744	672497876040314880
pheme_302,https://vine.co/v/O6lHE0tLjhJ,Vine,544375363900432384	544375000393064448	544376872545837056	544401626279469056	544375110476759041	544438050017644544	544377853475700739	544375584072404993	544374563539140608	544398933334978560	544376885585915904	544376509142925312	544388852945670145	544375120526344195	544379832985874432
pheme_150,https://www.straitstimes.com/asia/australianz/sydney-siege-hostage-taker-demands-isis-flag-warns-of-four-bombs-in-city,"Sydney siege: Hostage taker demands ISIS flag, warns of four bombs in city",544462565946839040	544396260740845568	544408392635150336	544429563078393857	544451893892636673
pheme_177,https://www.foxnews.com/go,Fox News Go,524948077069611009	524945963253657600	524948005276090368	524984151129477120	524948437150625792	524947732927352832	524950187027218432	524953451013210113	524945879455653889	524947187940478976	524948270985281536	524945998653972480	524946717058150400	524948958615855106	524951446291480576	524964402144239618	524948679997022208	524967907298910209
E147,https://twitter.com,Tidy Cats Lightweight brand cat litter causes breathing problems in cats.,667101189213818880	171366114373283840	576570318304780289	493416003062468608	676114296665980929	667101184402939904	667100093036830720	667318972681818112	488528789207801856	667098375158919169	667101203914817537	667101182247112705	667101186122584064	669358778358366208	663892545110347776	564109340895088641	667101203730268160	667101192653115392	668451001066790912	535345097416925184	667101203835154432	667097009703096320	667318570104188930
E482,https://www.snopes.com/fact-check/did-nci-admit-marijuana-kills-cancer/,Did the National Cancer Institute ‘Finally Admit’ That Marijuana Kills Cancer?,635916403284045824	635144327845552129	634995518352064512	635920699866128384	635914398507233280	638349830377619457	635912804805939200	637733660775587840	635937519331241984	635167553254486016	636386688915238912	636379919883243520
pheme_77,https://web.archive.org/web/20150108095428/http://on.wsj.com/1IugdAX,,553147588870799360	553134833225187328	553129420492644353	553142205150674944	553124937008160768	553125058039001088	553128721268633600	553130486160441344	553127338599530496	553150088521220097	553125969394155520	553129335201087488	553128484625981440	553122879819481088	553121732387946496
pheme_22,https://www.bbc.co.uk/news/blogs-trending-30712576,Tweets from Charlie Hebdo attack scene,552827983145472002	552823634994421760	552821287933202435	552823384287875074	552834476636930048	552832570355097602	552822974055591937	552834102442086402	552822502750453762	552821565847777280	552823768175742976	552825532598218752	552824153292554240	552827673245126656	552821482855071745	552823124732162049	552827119957716992	552823378621788160	552832413039362048	552824691061047298	552826040637468672	552824513545523202	552825475299823616	552821460885323776	552823409974206464	552824592440778752	552821730960351234	552821987006230528	552827482236547072	552826618264440832	552822502423273472	552824808657125376	552834028429402112	552822521545105408	552826151224487936	552825631751544832	552828597208379392	552823304474877952	552821431487442944	552827444198408192
pheme_320,https://www.foxnews.com/world/police-say-3-dead-including-gunman-after-raid-ends-sydney-hostage-situation,"Police say 3 dead, including gunman, after raid ends Sydney hostage situation",544432210871205888	544521686633426944	544456027996188672	544461691871051776	544426036357001216	544449355105984512	544511667342544897	544513850633355264	544515936083267584	544511434840113152	544519152430764032	544558490241757184	544410495126491136	544517573992538112	544520040570445824	544514300849975297	544470296213078018	544410682972979200	544409517224898560	545270915312123904	544518752306348033	544517948141236224	544512716959137792	545373022958260224	544409892036313088	544519516546666497	544518759311212545	544518054927798272	544511726709125120	544511668097941505	544409937086906368	544416772443897856	544417376079732736	544515952201986049	544512790728556544	544516597491466240	544513293826916352	544449781922557952	544412962744963072	544409799937372162	544518738679439360	544411823722610688	544414683717828610	544520701307129856	544524754464808960	544466762482200576	544511594311716864	544515253514403841	544514127197388801	544511630327836672
politifact9438,https://web.archive.org/web/20130314224614/http://www.washingtonpost.com/blogs/wonkblog/wp/2013/03/08/everything-you-need-to-know-about-the-drone-debate-in-one-faq/,"Everything you need to know about the drone debate, in one FAQ",310326347820040192	310030264191549440	310167383652331520	310247670058983425	310109283155075073	310044335846600704	310132038441238528	480091548269674497	310081666666356738	310244797002682368	480062079232000000	310036763018141696	310167214496043009	260532526676848641	310038938049978370	310123688701874177	310160749035139072	480124837709742080	310030103230955521	310030030401069056	310818883642744832	310363768263688192	310252934581583873	310132067457437696	582646129709449216	480466475900502016	324188074479321090	310030032322035712	310067772430352385	480334087933001729	310216002241703936	310643298509398016	310844376349818882	355074854925512705	310300120828739584	328591779802787841	310756947605458944	310197669735841792	310124405869133824	471235784495075328	310064449883078656	310070866832666625	310132184499486720	310196160323268608	310030040245088257	310069678963838976	480046258845786112	310388631363784706	310124178764333057	480147616710160386	310050905380753408	310062944744534016	310066667772325888	310151745013690369	310095753538326528	310035140069949440	310832182581157889	310056945967042564	480293366018502656	310040480098426881	310033296610430978	310838565967900672	310167094111125504	310228195607707649	480779440322908161	310036373161775105	310040484309528576	310072530889232385	328593155681288193	310844504842330112	310051731327295488	310221288675364864	310159158810906624	310030037040627712	310107767463636992	310246268649742336	310029558369906688	311091698551906305	571007125838807041	310167448554983424	573497016271138817	310073890426728448	310167273883197441	310036281897926658	480062259595849728	310030390469488640	310052719253655552	310223633484247041	543148576130355200	310200644101341185	311283468980068352	310438961053069313	310850310274945024	310218024516997120	311173931107225600	310843767743709184	310034315528523776	310124788272205825	310212510076768256	310096905709449217	480466511459807232	310059200711643136	310029605639688192	310392065978662913	310031312528490496	310033522922496001	480171529930436609	328592715677831168	310056024012906496	310133391439831040	310311361974501376	310030052182065153	310205714591281152	310209731526549504	310125328393719808	608399876855111681	336732654525358080	310124614657380352	480173657621151745	339414814675832833	310124933000876032	310741488361414657	480035104505753600	396878569982287872	310209665952776192	310129097156198401	338341948379262976	328592951863287809	310035959431458817	310196424975478785	310123720415014912	310127844867047425	310076356203540482	310045394618957825	310738001753935873	312300234569052160	542382134883651585
E783,https://www.instagram.com/p/3ND5lNiJRj/,Rodney Ruiz on Instagram: “Oh what!?!? #FoodSteez #FoodPorn #FoodBomba #Spam #DevilsMeat #SpamOreos #Oreos #Hawaiian #Hawaii #CheeHu #Aloha #Mahalos #Food #Yum”,611962622913581056	603410509291851777	611962464763142144	605145462622920704	605087155837407234	611962976648695808	603706730124541953	614272295213867008	603973074829123584	604625570236932096	611962630689808384	604178621507313665
politifact7665,http://www.nytimes.com/2013/04/18/opinion/a-senate-in-the-gun-lobbys-grip.html?src=me&ref=general&_r=0,Opinion | A Senate in the Gun Lobby’s Grip,324917067730010112	324716931389206528	324879951029473281	324874680739696640	324720435516276736	324915806230179841	324688880626454528	324743519304577024	324878206945611776	324704187025850370	324961046668398592	324705792471228418
E133,https://twitter.com,The Secret Service received a credible threat against Orland Square Mall in Orland Park Illinois,667837422206451712	667837416049242112	667829297130815488	667924359390998531	667837389587415041	667874480937570304	667837425218031616	667837409543884800	667837410894442496	667837428783190016
E732,https://www.aol.com/article/2015/06/19/cdc-confirms-red-eyes-at-the-pool-are-caused-by-urine-not-chlorine/21198725/,"CDC confirms red eyes at the pool are caused by urine, not chlorine",613023390413287424	613017883413774336	613027066448056320	612643723508338688	612375764940529664	613032071850635264	613031880930263041	612488293138214912	613022880448802816	613023228747853824	613011115451113476	613047120011132928	613024769810804736	612821791669485569	612639995501916160	613021049786122240	612024239839772672	613024048876945408	612085575084937216	613033461423702017	613034906449358848	613040868992286720	613042759985987584	613020678816669696	613025903807836161	613035437691551744	613042339494367232	612584863179350016	613021813296095232	613026223875211264	613026248575578112	612388729768902657	613030686048391169	613034348833443840	612028923732471808	613043342738345984	612217312498860032	613023543022895104	613042792865091585	613026219735580672	612024230272589824	613042557279449088	612718622012743681	613022011200270337
politifact720,https://web.archive.org/web/20080918023646/http://my.barackobama.com:80/page/community/post/amandascott/gG5XWF,"Amanda Scott's Blog: Senator Obama in Golden, CO: Confronting an Economic Crisis",22656642249	70990973919956992	209684394330435587	1024273261	833691939	395936208196337664	209852327623016452	858982058	209667139488055296	54886382262423552	833052628	54882838260105216	209713555145097216	209656415483203584	1246323430	70990887106252801	1024839345	979034370513158144	260627408057671680	203307048442658816	999376923678642176	54895332718419968	832052932942127105	209668366946942977	209652999759474690	899700477	586574976381247488	256630318914744320	209656884234420224	88570758254702592	943846051739553792	1150368315	209659588637761537	209653597036752897	209676901491539968	209749712801247233	124563688656076800	228120387513356288	260560851239575553	1015977659531132928	454369143454572544	209659825523666946	114169897034067968	919057323	970320290604601344	209673230724775937	1027731365570244609	273917795836780544	22657956089	858983353	403373597965553664	70990801991237632	249406517432971264	209718798662647809	194780880106033154	1006976904	22656677847	976856651	114170646421966849	401009140593483776	255144927573458944	209870291483103233	209658015119441920	22658369052	114170002936037377	832981493	70995988147478528	209662754368393216
pheme_283,https://www.facebook.com/video.php?v=10153045605871057&permPage=1,Facebook,552800222586613761	552799450461401088	552799345272446976	552800964810649600	552800401104596993	552798654495354880	552800395018264576	552811230776557568	552799748718358531	552799573123817473	552800377905905664	552800441688674305	552800481383178241	552799766745456640	552800067682598912	552801651988660224	552800016025546752	552799650626162689	552799806406811648	552799262216826880	552799887084249088	552800548836364289	552800603320373249	552801753738276865	552810079708528640
pheme_148,https://www.usatoday.com/story/news/world/2015/01/07/france-charlie-hebdo-satirical-publisher/21377861/,,552825292184514561	552808137737383936	552807298192510977	552806757672964097	552810796884189184	552905510039465985	552819464711184384	552812322075729920	552810800164139008	552823438457311232	552812110678196224	552808047643729920	552807311191048193
pheme_341,https://abcnews.go.com/LIVE,Live Streaming News Video,544317137615994880	544305948089933824	544305744817160192	544617876959657984	544315625402028032	544306789139742720	544353651880656896	544352518487027712	544315187608973312	544316113518350336	544309517660725248	544322344110403584	544317881836896256	544340922838683648	544316006621917184	544325482989514756	544307178535145472	544329362393149440	544354712569798656	544311244170473473	544316972042043394	544315719857344512	544318558667571200	544306946216828928	544366934397960192	544352493962948609	544351311542489088	544323121705000961	544309297141022720	544315400096579584	544371885350592512	544323400324222976	544361029506203649	544316291553980416	544441322304577536	544318501507563520	544363386457575427	544351706914762752	544315605394808833	544315377862205441	544322114237763584	544335113677713408	544351305003962368	544310347986112513	544318196111917059	544606409602899968	544305463048015872	544317163528810496	544351635695087619	544350985142173697
E720,https://www.snopes.com/news/2015/06/23/home-depot-racist-employee/,Home Depot Employee Racism Controversy,615093407296270336	613419183615963136	612470966472433664	612674140970045440	612402989945516032	613501825401028608	613501814831341569	612674133718114312	612674496928083968
E493,https://twitter.com/,Christian reality star Josh Duggar using the Ashley Madison website to cheat on their spouses,637317071047516160	637317718081843200	637317817943982080	637321108274868224	637319029728800768	637316717765464064
SarahJessicaSurrogate,https://twitter.com/,Sarah Jessica Parker And Matthew Broderick TWINS: Surrogate Girls On The Way .. ~ ~ *,1721189045	1875686458	1872494411	1727576576	1868930354	1722931335	1728368610	1727861118	1870143757	1865874998	1873899429	1871242056	1868466808	1865695850	1870947190	1872107608	1721161433	1721177467	1866261475	1871426691	2515041178	1868342130	1719882930	1712441440	1876370504	1868830094	1868571383	1871553614	1873743809	1866430383	1723662443	1865915727	1871072192	1728401837	1870505979	1719955390	1865251881	1865676352	1719054894	1726796928	1870659666	1869858029	1725547833	1873377677	1872948584	1719885350	1875181539	1724868137
E570,https://www.treehugger.com/natural-sciences/today-first-official-asteroid-day-co-founded-dr-brian-may-queen-guitarist-and-astrophysicist.html,"Today is the first official Asteroid Day (co-founded by Dr. Brian May, Queen guitarist and astrophysicist!)",616098687177981953	622189802733965312	622187668005236736	616147509262483457	615840627729666048	615843386881212416	616271651890532353	616274901859741696	616231879964909568	615804741331759104	615798988042702849	616098334923591680	615998297283690497	616129866438680576	616098695201685504	615994052853436417	622184517151789056	615843393055277056	622185767964553220	615804734490808320	616106445210320896	615993186956111872	616317398602268672	615839201221738498	616098329521303552	617125703201521665	616332656813428736	616147773075931136	616294568590348289	622190382470684676	616063334316703744	615992609719353345	616113265379143680	616059811436867584	622094370817372160
E452,https://www.latimes.com/nation/nationnow/la-na-same-sex-marriage-kentucky-clerk-20150901-story.html,Kentucky clerk defies Supreme Court on same-sex marriage and could be held in contempt,638837304308576257	638837993797607424	638838004899975169	638832149332758532	638833509516251136	638833759119237121	638839777379225600	638836596129730560	638833231240957952	638840676424118272	638840567150051328	638834890927026180	638838140892016641	638834803555483648	638838147585937408	638837243751235584	638836467461025792	638838757823614976	638838679809708032	638835642143633408	638835119919251456	638839931608043520	638834212250873856	638834298972340224	638838972404252673	638838768355577857	638831016463896576	638835372877713408
pheme_275,https://www.bbc.co.uk/news/world-us-canada-29730037?ocid=socialflow_twitter,Ottawa attack: 'More astonished than frightened',524988164566315011	524987368676532224	524988533321519106	524988915129004032	525011093748711424	524987107081977856	525015421431603200	524988644772564995	524989643578937344	524988241788018688	524989622884249600	524987543650308097	524987913495674882	525012779418148865	525121794773372928
pheme_364,https://web.archive.org/web/20120530102824/http://online.wsj.com/public/page/asia-today-video.html,The Wall Street Journal,544323261723463680	544323047453257729	544323525956599809	544344538014167041	544320992361721856	544334626487955457
E579,https://www.ncregister.com/daily-news/organ-trafficking-or-tissue-sales-is-planned-parenthoods-fetal-parts-trade,Is Planned Parenthood’s Fetal-Parts Trade Legal?,621144600980226048	621333932672446464	621383367926411264	621379373505998848	621327562439004160	621353838071689216	621402840699768832	621399902808092672	621339333296017408	621120529232084992	621148771401883648	621377326404669440	621402561246044161	621400458016460801	621115116159832065	621398347606323202	621303603693641728	621149215423623168	621297966184333312	621402841484144640	621014288757460992	621145090736680960	621402522100477956	621402844143300608	621383294643499009	621402845527412736	621339406750781440	621121750558994432	621372421019443200	621318074013069315	621402545068576768	621384754462629888	621402878960357376	621309086332792832	621391182040424448	621115370489778176	621299708829392896	621398416048979968	621381019321511936	621360692604600320	621324472260411392	621306268683227136	621394623676551168
E752,https://arktimes.com/arkansas-blog/2015/05/21/magazine-obtains-police-report-over-josh-duggar-sexual-molestation-investigation-he-admits-past-mistakes-resigns-family-council-job,"Magazine obtains police report over Josh Duggar sexual molestation investigation; he admits past ‘mistakes,’ resigns Family Council job",603568546300440576	603606623953788928	603604080259375105	603408537600061440	603403092156002304	603331591629381632	603610540607438848	603520784020176896	603413762339536896	603515989368524800	603390971666112513	603394726956412928	603567388471271426	603609708004511745	603574458431877120	603295187486388224	603295198316089344	603531162716381184	603565490460565504	603297347133710336	603507904352747520	603301966853246976	603295208462159873	603605772434599937	603411027108106240	602126660817813504	603295174819598337	603584598958841856	603604259167412225	603375616998645760	603552478827782145	603404230758703104	603557719933485056	603529861014126593	603552504513699841	603366996927979520	603487736067006464	603527407425945601	603372979020435456	603419217203978240
